run_id,id,db_id,difficulty,step_index,event_sequence,turn,action_type,sql,tables,projection_count,sql_delta_from_previous,observation_state,result_matches_gold,transition_type,is_first_nonmatching_execution,retrieval_diagnostic,semantic_error_class,semantic_subcategory,state_payload
20260714T090249Z-4d55cdb8,bird_1205,thrombosis_prediction,moderate,1,1,1,db.execute,"SELECT P.ID, P.SEX, L.Date, L.UA FROM Patient AS P LEFT JOIN Laboratory AS L ON P.ID = L.ID WHERE P.ID = 57266","[""laboratory"", ""patient""]",4,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,yes_no_vs_row_output_mismatch,
20260714T090249Z-4d55cdb8,bird_1205,thrombosis_prediction,moderate,2,2,2,FINAL,SELECT CASE WHEN EXISTS (SELECT 1 FROM Patient AS P INNER JOIN Laboratory AS L ON P.ID = L.ID WHERE P.ID = 57266 AND L.UA IS NOT NULL AND ((P.SEX = 'M' AND L.UA > 8.0) OR (P.SEX = 'F' AND L.UA > 6.5))) THEN 'Yes' ELSE 'No' END AS answer,"[""laboratory"", ""patient""]",,projection_count,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,yes_no_vs_row_output_mismatch,
20260714T090249Z-4d55cdb8,bird_1225,thrombosis_prediction,moderate,1,3,2,FINAL,"SELECT P.SEX, GROUP_CONCAT(DISTINCT P.ID) AS IDs FROM Laboratory AS L INNER JOIN Patient AS P ON L.ID = P.ID WHERE L.""T-BIL"" >= 2.0 GROUP BY P.SEX ORDER BY P.SEX","[""laboratory"", ""patient""]",2,initial_sql,benchmark_nonmatching_final,false,final_without_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1235,thrombosis_prediction,moderate,1,1,1,db.execute,"SELECT DISTINCT T1.ID, CAST(strftime('%Y','now') AS INTEGER) - CAST(strftime('%Y', T1.Birthday) AS INTEGER) AS age, T1.Diagnosis FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.RBC < 3.5 ORDER BY T1.ID","[""laboratory"", ""patient""]",3,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1235,thrombosis_prediction,moderate,2,2,2,FINAL,"SELECT DISTINCT T1.ID, CAST(strftime('%Y', CURRENT_TIMESTAMP) AS INTEGER) - CAST(strftime('%Y', T1.Birthday) AS INTEGER) AS age, T1.Diagnosis FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE T2.RBC < 3.5 ORDER BY T1.ID","[""laboratory"", ""patient""]",3,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1239,thrombosis_prediction,challenging,1,1,1,db.execute,"SELECT P.ID,
       CAST(strftime('%Y','now') AS INTEGER) - CAST(strftime('%Y', P.Birthday) AS INTEGER) AS age
FROM Patient AS P
INNER JOIN Laboratory AS L
  ON P.ID = L.ID
WHERE L.HCT >= 52
GROUP BY P.ID, P.Birthday
HAVING COUNT(L.ID) > 2","[""laboratory"", ""patient""]",2,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1239,thrombosis_prediction,challenging,2,2,1,FINAL,"SELECT P.ID, CAST(strftime('%Y','now') AS INTEGER) - CAST(strftime('%Y', P.Birthday) AS INTEGER) AS age FROM Patient AS P INNER JOIN Laboratory AS L ON P.ID = L.ID WHERE L.HCT >= 52 GROUP BY P.ID, P.Birthday HAVING COUNT(L.ID) > 2","[""laboratory"", ""patient""]",2,unchanged,benchmark_nonmatching_final,false,final_same_as_last_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1241,thrombosis_prediction,challenging,1,1,1,db.execute,"SELECT
  COUNT(DISTINCT CASE WHEN PLT < 100 THEN ID END) AS ""LOWER THAN NORMAL RANGE"",
  COUNT(DISTINCT CASE WHEN PLT > 400 THEN ID END) AS ""HIGHER THAN NORMAL RANGE"",
  COUNT(DISTINCT CASE WHEN PLT < 100 THEN ID END) - COUNT(DISTINCT CASE WHEN PLT > 400 THEN ID END) AS ""CALCULATION""
FROM Laboratory
WHERE PLT <= 100 OR PLT >= 400;","[""laboratory""]",3,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1241,thrombosis_prediction,challenging,2,2,2,FINAL,"WITH patient_flags AS (SELECT ID, MAX(CASE WHEN PLT < 100 THEN 1 ELSE 0 END) AS lower_flag, MAX(CASE WHEN PLT > 400 THEN 1 ELSE 0 END) AS higher_flag FROM Laboratory WHERE PLT <= 100 OR PLT >= 400 GROUP BY ID) SELECT COALESCE(SUM(lower_flag), 0) AS lower_than_normal_range, COALESCE(SUM(higher_flag), 0) AS higher_than_normal_range, COALESCE(SUM(lower_flag), 0) - COALESCE(SUM(higher_flag), 0) AS calculation FROM patient_flags;","[""laboratory"", ""patient_flags""]",3,"tables_or_join,group_by,distinct",benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1242,thrombosis_prediction,challenging,1,3,2,db.execute,"SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE strftime('%Y', T2.Date) = '1984' AND CAST(strftime('%Y', current_timestamp) AS INTEGER) - CAST(strftime('%Y', T1.Birthday) AS INTEGER) < 50 AND T2.PLT BETWEEN 100 AND 400 ORDER BY T1.ID","[""laboratory"", ""patient""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1242,thrombosis_prediction,challenging,2,4,2,FINAL,"SELECT DISTINCT T1.ID FROM Patient AS T1 INNER JOIN Laboratory AS T2 ON T1.ID = T2.ID WHERE strftime('%Y', T2.Date) = '1984' AND CAST(strftime('%Y', current_timestamp) AS INTEGER) - CAST(strftime('%Y', T1.Birthday) AS INTEGER) < 50 AND T2.PLT BETWEEN 100 AND 400 ORDER BY T1.ID","[""laboratory"", ""patient""]",1,unchanged,benchmark_nonmatching_final,false,final_same_as_last_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1243,thrombosis_prediction,challenging,1,3,1,FINAL,"SELECT CAST(SUM(CASE WHEN L.PT >= 14 AND P.SEX = 'F' THEN 1 ELSE 0 END) AS REAL) * 100.0 / SUM(CASE WHEN L.PT >= 14 THEN 1 ELSE 0 END) FROM Patient AS P INNER JOIN Laboratory AS L ON P.ID = L.ID WHERE CAST(strftime('%Y', CURRENT_TIMESTAMP) AS INTEGER) - CAST(strftime('%Y', P.Birthday) AS INTEGER) > 55","[""laboratory"", ""patient""]",1,initial_sql,benchmark_nonmatching_final,false,final_without_execution,false,retrieval_complete_mining_abstained_semantic_failure,TOOL_ERROR,unparseable_execution_observation,
20260714T090249Z-4d55cdb8,bird_1247,thrombosis_prediction,challenging,1,1,1,db.execute,SELECT COUNT(DISTINCT P.ID) AS cnt FROM Laboratory AS L INNER JOIN Patient AS P ON L.ID = P.ID WHERE P.SEX = 'M' AND L.WBC > 3.5 AND L.WBC < 9.0 AND (L.FG <= 150 OR L.FG >= 450),"[""laboratory"", ""patient""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1247,thrombosis_prediction,challenging,2,2,2,FINAL,SELECT COUNT(DISTINCT P.ID) FROM Laboratory AS L INNER JOIN Patient AS P ON L.ID = P.ID WHERE P.SEX = 'M' AND L.WBC > 3.5 AND L.WBC < 9.0 AND (L.FG <= 150 OR L.FG >= 450),"[""laboratory"", ""patient""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1251,thrombosis_prediction,simple,1,1,1,db.execute,SELECT COUNT(DISTINCT ID) AS cnt FROM Laboratory WHERE IGG >= 2000,"[""laboratory""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1251,thrombosis_prediction,simple,2,2,2,FINAL,SELECT COUNT(DISTINCT ID) FROM Laboratory WHERE IGG >= 2000,"[""laboratory""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1252,thrombosis_prediction,moderate,1,1,1,db.execute,SELECT COUNT(DISTINCT L.ID) FROM Laboratory AS L INNER JOIN Examination AS E ON L.ID = E.ID WHERE L.IGG > 900 AND L.IGG < 2000 AND E.Symptoms IS NOT NULL,"[""examination"", ""laboratory""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1252,thrombosis_prediction,moderate,2,2,1,FINAL,SELECT COUNT(DISTINCT L.ID) FROM Laboratory AS L INNER JOIN Examination AS E ON L.ID = E.ID WHERE L.IGG > 900 AND L.IGG < 2000 AND E.Symptoms IS NOT NULL,"[""examination"", ""laboratory""]",1,unchanged,benchmark_nonmatching_final,false,final_same_as_last_execution,false,retrieval_complete_mining_abstained_semantic_failure,SCHEMA_LINKING,table_or_join_path_mismatch,
20260714T090249Z-4d55cdb8,bird_1254,thrombosis_prediction,moderate,1,1,1,db.execute,"SELECT COUNT(DISTINCT Patient.ID)
FROM Patient
INNER JOIN Laboratory ON Patient.ID = Laboratory.ID
WHERE Laboratory.IGA > 80
  AND Laboratory.IGA < 500
  AND CAST(strftime('%Y', Patient.""First Date"") AS INTEGER) >= 1990","[""laboratory"", ""patient""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1254,thrombosis_prediction,moderate,2,2,2,FINAL,"SELECT COUNT(DISTINCT p.ID) FROM Patient p INNER JOIN Laboratory l ON p.ID = l.ID WHERE l.IGA > 80 AND l.IGA < 500 AND CAST(strftime('%Y', p.""First Date"") AS INTEGER) >= 1990","[""laboratory"", ""patient""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1265,thrombosis_prediction,moderate,1,1,1,db.execute,"SELECT COUNT(DISTINCT p.ID) AS patient_count FROM Patient AS p INNER JOIN Laboratory AS l ON l.ID = p.ID WHERE p.Admission = '+' AND l.RNP IN ('-', '+-')","[""laboratory"", ""patient""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1265,thrombosis_prediction,moderate,2,2,2,FINAL,"SELECT COUNT(DISTINCT p.ID) FROM Patient AS p INNER JOIN Laboratory AS l ON l.ID = p.ID WHERE p.Admission = '+' AND l.RNP IN ('-', '+-')","[""laboratory"", ""patient""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1267,thrombosis_prediction,moderate,1,3,2,db.execute,"SELECT COUNT(DISTINCT L.ID) AS count_patients
FROM Laboratory AS L
JOIN Examination AS E ON L.ID = E.ID
WHERE L.SM IN ('negative', '0')
  AND E.Thrombosis = 0;","[""examination"", ""laboratory""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1267,thrombosis_prediction,moderate,2,4,3,FINAL,"SELECT COUNT(DISTINCT L.ID) FROM Laboratory AS L INNER JOIN Examination AS E ON L.ID = E.ID WHERE L.SM IN ('negative', '0') AND E.Thrombosis = 0","[""examination"", ""laboratory""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,SEMANTIC_REVIEW_REQUIRED,filter_scope_or_expression_mismatch,
20260714T090249Z-4d55cdb8,bird_1029,european_football_2,moderate,1,1,1,db.execute,"SELECT t.team_long_name, MAX(ta.buildUpPlaySpeed) AS buildUpPlaySpeed
FROM Team_Attributes ta
JOIN Team t ON ta.team_api_id = t.team_api_id
GROUP BY ta.team_api_id, t.team_long_name
ORDER BY buildUpPlaySpeed DESC
LIMIT 4;","[""team"", ""team_attributes""]",2,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1029,european_football_2,moderate,2,2,2,FINAL,"SELECT t.team_long_name, MAX(ta.buildUpPlaySpeed) AS buildUpPlaySpeed FROM Team_Attributes ta JOIN Team t ON ta.team_api_id = t.team_api_id GROUP BY t.team_api_id, t.team_long_name ORDER BY buildUpPlaySpeed DESC LIMIT 4;","[""team"", ""team_attributes""]",2,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1031,european_football_2,challenging,1,5,2,FINAL,"SELECT (CAST(strftime('%Y', 'now') AS INTEGER) - CAST(strftime('%Y', T2.birthday) AS INTEGER) - (strftime('%m-%d', 'now') < strftime('%m-%d', T2.birthday))) AS age FROM Player_Attributes AS T1 INNER JOIN Player AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.sprint_speed >= 97 AND CAST(strftime('%Y', T1.date) AS INTEGER) BETWEEN 2013 AND 2015 GROUP BY T2.player_api_id, T2.birthday","[""player"", ""player_attributes""]",1,initial_sql,benchmark_nonmatching_final,false,final_without_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1058,european_football_2,challenging,1,1,1,db.execute,"SELECT height, COUNT(*) AS cnt
FROM Player
GROUP BY height
ORDER BY height DESC
LIMIT 5;","[""player""]",2,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1058,european_football_2,challenging,2,2,2,db.execute,"SELECT P.player_name
FROM Player AS P
INNER JOIN Player_Attributes AS A
  ON P.player_api_id = A.player_api_id
WHERE P.height IN ((SELECT MAX(height) FROM Player), (SELECT MIN(height) FROM Player))
GROUP BY P.player_api_id, P.player_name
ORDER BY AVG(A.finishing) DESC, P.player_name ASC
LIMIT 1;","[""player"", ""player_attributes""]",1,"tables_or_join,projection_count,where",nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1058,european_football_2,challenging,3,3,2,FINAL,"SELECT P.player_name FROM Player AS P INNER JOIN Player_Attributes AS A ON P.player_api_id = A.player_api_id WHERE P.height IN ((SELECT MAX(height) FROM Player), (SELECT MIN(height) FROM Player)) GROUP BY P.player_api_id, P.player_name ORDER BY AVG(A.finishing) DESC, P.player_name ASC LIMIT 1","[""player"", ""player_attributes""]",1,unchanged,benchmark_nonmatching_final,false,final_same_as_last_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1092,european_football_2,simple,1,1,1,db.execute,"SELECT League.name FROM League JOIN Match ON League.id = Match.league_id WHERE Match.season = '2008/2009' GROUP BY League.id, League.name ORDER BY COUNT(*) DESC LIMIT 1;","[""league"", ""match""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,detailed_schema_column_miss_or_compact_index_only,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1092,european_football_2,simple,2,2,2,FINAL,"SELECT League.name FROM League JOIN `Match` ON League.id = `Match`.league_id WHERE `Match`.season = '2008/2009' GROUP BY League.id, League.name ORDER BY COUNT(*) DESC LIMIT 1","[""league"", ""match""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,detailed_schema_column_miss_or_compact_index_only,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1094,european_football_2,challenging,1,3,2,db.execute,"SELECT p.player_name, p.player_api_id, pa.id, pa.date, pa.overall_rating
FROM Player p
JOIN Player_Attributes pa ON p.player_api_id = pa.player_api_id
WHERE p.player_name IN ('Ariel Borysiuk', 'Paulin Puel')
ORDER BY p.player_name, pa.date DESC, pa.id DESC;","[""player"", ""player_attributes""]",5,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1094,european_football_2,challenging,2,4,3,FINAL,"SELECT (((SELECT pa.overall_rating FROM Player AS p JOIN Player_Attributes AS pa ON p.player_api_id = pa.player_api_id WHERE p.player_name = 'Ariel Borysiuk' ORDER BY pa.date DESC, pa.id DESC LIMIT 1) - (SELECT pa.overall_rating FROM Player AS p JOIN Player_Attributes AS pa ON p.player_api_id = pa.player_api_id WHERE p.player_name = 'Paulin Puel' ORDER BY pa.date DESC, pa.id DESC LIMIT 1)) * 100.0 / (SELECT pa.overall_rating FROM Player AS p JOIN Player_Attributes AS pa ON p.player_api_id = pa.player_api_id WHERE p.player_name = 'Paulin Puel' ORDER BY pa.date DESC, pa.id DESC LIMIT 1)) AS percentage_higher;","[""player"", ""player_attributes""]",,"projection_count,limit",benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1107,european_football_2,moderate,1,1,1,db.execute,"SELECT pa.date
FROM Player_Attributes AS pa
JOIN Player AS p
  ON pa.player_api_id = p.player_api_id
WHERE p.player_name = 'Kevin Constant'
  AND pa.crossing = (
    SELECT MAX(pa2.crossing)
    FROM Player_Attributes AS pa2
    JOIN Player AS p2
      ON pa2.player_api_id = p2.player_api_id
    WHERE p2.player_name = 'Kevin Constant'
  )
ORDER BY pa.date ASC
LIMIT 1;","[""player"", ""player_attributes""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,detailed_schema_column_miss_or_compact_index_only,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1107,european_football_2,moderate,2,2,1,FINAL,SELECT pa.date FROM Player_Attributes AS pa JOIN Player AS p ON pa.player_api_id = p.player_api_id WHERE p.player_name = 'Kevin Constant' AND pa.crossing = (SELECT MAX(pa2.crossing) FROM Player_Attributes AS pa2 JOIN Player AS p2 ON pa2.player_api_id = p2.player_api_id WHERE p2.player_name = 'Kevin Constant') ORDER BY pa.date ASC LIMIT 1;,"[""player"", ""player_attributes""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,detailed_schema_column_miss_or_compact_index_only,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1135,european_football_2,moderate,1,7,2,FINAL,SELECT DISTINCT player_api_id FROM Player_Attributes WHERE preferred_foot = 'right' AND potential = (SELECT MIN(potential) FROM Player_Attributes) ORDER BY player_api_id LIMIT 4;,"[""player_attributes""]",1,initial_sql,benchmark_nonmatching_final,false,final_without_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_1144,european_football_2,simple,1,1,1,db.execute,"SELECT MAX(weight) AS max_weight
FROM Player","[""player""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1144,european_football_2,simple,2,2,2,db.execute,"SELECT p.player_api_id, p.player_name, p.weight, pa.finishing, pa.curve, pa.date
FROM Player AS p
JOIN Player_Attributes AS pa
  ON p.player_api_id = pa.player_api_id
WHERE p.weight = (SELECT MAX(weight) FROM Player)
ORDER BY pa.date DESC
LIMIT 10","[""player"", ""player_attributes""]",6,"tables_or_join,projection_count,where,order_by,limit",nonmatching,false,remained_nonmatching,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_1144,european_football_2,simple,3,3,3,FINAL,"SELECT pa.finishing, pa.curve FROM Player AS p INNER JOIN Player_Attributes AS pa ON p.player_api_id = pa.player_api_id WHERE p.weight = (SELECT MAX(weight) FROM Player) ORDER BY pa.date DESC LIMIT 1","[""player"", ""player_attributes""]",2,projection_count,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_847,formula_1,simple,1,2,2,db.execute,"SELECT d.surname
FROM qualifying AS q
JOIN drivers AS d
  ON q.driverId = d.driverId
WHERE q.raceId = 19
  AND q.q2 IS NOT NULL
ORDER BY
  CAST(substr(q.q2, 1, instr(q.q2, ':') - 1) AS INTEGER) * 60000 +
  CAST(substr(q.q2, instr(q.q2, ':') + 1, instr(q.q2, '.') - instr(q.q2, ':') - 1) AS INTEGER) * 1000 +
  CAST(substr(q.q2, instr(q.q2, '.') + 1) AS INTEGER) ASC
LIMIT 1;","[""drivers"", ""qualifying""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_847,formula_1,simple,2,3,3,FINAL,SELECT d.surname FROM qualifying AS q INNER JOIN drivers AS d ON q.driverId = d.driverId WHERE q.raceId = 19 AND q.q2 = (SELECT MIN(q2) FROM qualifying WHERE raceId = 19 AND q2 IS NOT NULL) LIMIT 1,"[""drivers"", ""qualifying""]",1,"order_by,aggregate",benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_865,formula_1,moderate,1,1,1,db.execute,"SELECT d.forename, d.surname, d.dob FROM results r JOIN drivers d ON r.driverId = d.driverId WHERE r.raceId = 592 AND r.time IS NOT NULL ORDER BY d.dob ASC LIMIT 5;","[""drivers"", ""results""]",3,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_865,formula_1,moderate,2,2,2,FINAL,SELECT d.forename || ' ' || d.surname AS name FROM results r JOIN drivers d ON r.driverId = d.driverId WHERE r.raceId = 592 AND r.time IS NOT NULL ORDER BY d.dob ASC LIMIT 1;,"[""drivers"", ""results""]",1,projection_count,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
20260714T090249Z-4d55cdb8,bird_879,formula_1,moderate,1,1,2,FINAL,SELECT d.nationality FROM results AS r JOIN drivers AS d ON d.driverId = r.driverId WHERE CAST(r.fastestLapSpeed AS REAL) = (SELECT MAX(CAST(fastestLapSpeed AS REAL)) FROM results WHERE fastestLapSpeed IS NOT NULL) LIMIT 1,"[""drivers"", ""results""]",1,initial_sql,benchmark_nonmatching_final,false,final_without_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_896,formula_1,challenging,1,1,1,db.execute,SELECT CAST(SUM(CASE WHEN r.position > 1 THEN 1 ELSE 0 END) AS REAL) * 100.0 / COUNT(r.raceId) AS percentage FROM results r JOIN drivers d ON r.driverId = d.driverId JOIN races ra ON r.raceId = ra.raceId WHERE d.surname = 'Hamilton' AND ra.year >= 2010,"[""drivers"", ""races"", ""results""]",1,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_896,formula_1,challenging,2,2,2,FINAL,SELECT CAST(SUM(CASE WHEN r.position > 1 THEN 1 ELSE 0 END) AS REAL) * 100.0 / COUNT(*) AS percentage FROM results r JOIN drivers d ON r.driverId = d.driverId JOIN races ra ON r.raceId = ra.raceId WHERE d.surname = 'Hamilton' AND ra.year >= 2010,"[""drivers"", ""races"", ""results""]",1,expression_or_projection,benchmark_nonmatching_final,false,unverified_rewrite_after_nonmatching_execution,false,retrieval_complete_mining_abstained_semantic_failure,AGGREGATION_REASONING,aggregation_or_grouping_mismatch,
20260714T090249Z-4d55cdb8,bird_897,formula_1,moderate,1,1,1,db.execute,"SELECT d.forename, d.surname, d.nationality, MAX(ds.points) AS max_points, MAX(ds.wins) AS max_wins
FROM driverStandings AS ds
JOIN drivers AS d ON ds.driverId = d.driverId
GROUP BY ds.driverId
ORDER BY MAX(ds.wins) DESC, MAX(ds.points) DESC
LIMIT 5","[""drivers"", ""driverstandings""]",5,initial_sql,nonmatching,false,initial_execution_nonmatching,true,retrieval_complete_mining_abstained_semantic_failure,OUTPUT_CONTRACT,output_column_count_mismatch,
