"run_id","id","db_id","difficulty","failure_attribution","failure_subcategory","primary_trace_class","primary_trace_subcategory","control_flow_class","control_flow_subcategory","semantic_error_class","semantic_subcategory","wrong_turn","sql_change_type","fix_idea","semantic_fix_idea","notes","semantic_notes","retrieval_diagnostic","schema_selected_tables","gold_detail_table_misses","gold_detail_column_name_misses","execution_count","earliest_problem_stage","earliest_problem_turn","terminal_transition","ever_executed_gold_matching_result","query_plan_initial_valid","query_plan_invalid_initial_count","query_plan_revision_count","query_plan_invalid_revision_count","query_plan_adherence_pass_count","query_plan_adherence_fail_count","question","predicted_sql","gold_sql"
"20260714T210045Z-11af1da6","bird_751","superhero","moderate","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","1","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""superpower"", ""alignment"", ""attribute"", ""gender"", ""hero_power"", ""superhero"", ""hero_attribute""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","List down at least five superpowers of male superheroes.","SELECT DISTINCT T3.power_name FROM superhero AS T1 INNER JOIN gender AS T2 ON T1.gender_id = T2.id INNER JOIN hero_power AS T4 ON T4.hero_id = T1.id INNER JOIN superpower AS T3 ON T4.power_id = T3.id WHERE T2.gender = 'Male' ORDER BY T3.power_name LIMIT 5","SELECT T3.power_name FROM superhero AS T1 INNER JOIN hero_power AS T2 ON T1.id = T2.hero_id INNER JOIN superpower AS T3 ON T3.id = T2.power_id INNER JOIN gender AS T4 ON T4.id = T1.gender_id WHERE T4.gender = 'Male' LIMIT 5"
"20260714T210045Z-11af1da6","bird_533","codebase_community","simple","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","1","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""users"", ""posts"", ""comments"", ""badges"", ""postHistory"", ""votes""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","How many users last accessed the website after 2014/9/1?","SELECT COUNT(*) AS count FROM users WHERE LastAccessDate > '2014-09-01'","SELECT COUNT(Id) FROM users WHERE date(LastAccessDate) > '2014-09-01'"
"20260714T210045Z-11af1da6","bird_565","codebase_community","moderate","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","2","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""users"", ""postHistory"", ""votes"", ""badges""]","[]","[]","1","first_nonmatching_execution","2","final_same_as_last_execution","false","true","1","0","0","1","0","User No.23853 gave a comment to a post at 9:08:18 on 2013/7/12, was that post well-finished?","SELECT p.ClosedDate IS NOT NULL AS well_finished FROM comments AS c INNER JOIN posts AS p ON c.PostId = p.Id WHERE c.UserId = 23853 AND c.CreationDate = '2013-07-12 09:08:18.0' LIMIT 1","SELECT IIF(T2.ClosedDate IS NULL, 'NOT well-finished', 'well-finished') AS resylt FROM comments AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T1.UserId = 23853 AND T1.CreationDate = '2013-07-12 09:08:18.0'"
"20260714T210045Z-11af1da6","bird_584","codebase_community","moderate","SCHEMA_LINKING","table_or_join_path_mismatch","SCHEMA_LINKING","table_or_join_path_mismatch","","","SCHEMA_LINKING","table_or_join_path_mismatch","3","","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['comments', 'posthistory', 'posts']，gold=['posthistory', 'posts']；需复核 gold。","[AUTO confidence=medium] 表集合不同：pred=['comments', 'posthistory', 'posts']，gold=['posthistory', 'posts']；需复核 gold。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""postHistory"", ""users"", ""votes"", ""badges""]","[]","[]","4","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","2","0","0","4","Write all the comments left by users who edited the post titled 'Why square the difference instead of taking the absolute value in standard deviation?'","SELECT c.Text FROM comments AS c JOIN (SELECT DISTINCT ph.UserId FROM postHistory AS ph JOIN posts AS p ON p.Id = ph.PostId WHERE p.Title = 'Why square the difference instead of taking the absolute value in standard deviation?') AS editor_users ON editor_users.UserId = c.UserId ORDER BY c.Id","SELECT T2.Comment FROM posts AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.PostId WHERE T1.Title = 'Why square the difference instead of taking the absolute value in standard deviation?'"
"20260714T210045Z-11af1da6","bird_586","codebase_community","challenging","OUTPUT_CONTRACT","output_column_count_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","OUTPUT_CONTRACT","output_column_count_mismatch","2","ORDER BY","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成输出契约并检查列数、顺序和每列含义。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=ORDER BY。","[AUTO confidence=medium] 预测列数=1，gold 列数=2；需复核 gold 合理性。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""postHistory"", ""users"", ""votes"", ""badges""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","Which user added a bounty amount of 50 to the post title mentioning variance?","SELECT DISTINCT users.DisplayName FROM votes INNER JOIN posts ON votes.PostId = posts.Id INNER JOIN users ON votes.UserId = users.Id WHERE votes.BountyAmount = 50 AND posts.Title LIKE '%variance%' ORDER BY users.DisplayName","SELECT T3.DisplayName, T1.Title FROM posts AS T1 INNER JOIN votes AS T2 ON T1.Id = T2.PostId INNER JOIN users AS T3 ON T3.Id = T2.UserId WHERE T2.BountyAmount = 50 AND T1.Title LIKE '%variance%'"
"20260714T210045Z-11af1da6","bird_587","codebase_community","moderate","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","","","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","1","","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：group by。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：group by。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""postHistory"", ""tags"", ""users""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","Calculate the average view count of each post tagged as 'humor' and list the title and the comment of each post.","SELECT (SELECT AVG(ViewCount) FROM posts WHERE Tags LIKE '%<humor>%') AS avg_view_count, p.Title AS title, c.Text AS comment FROM posts AS p JOIN comments AS c ON c.PostId = p.Id WHERE p.Tags LIKE '%<humor>%';","SELECT AVG(T2.ViewCount), T2.Title, T1.Text FROM comments AS T1 INNER JOIN posts AS T2 ON T2.Id = T1.PostId  WHERE T2.Tags = '<humor>' GROUP BY T2.Title, T1.Text "
"20260714T210045Z-11af1da6","bird_595","codebase_community","moderate","SCHEMA_LINKING","table_or_join_path_mismatch","SCHEMA_LINKING","table_or_join_path_mismatch","","","SCHEMA_LINKING","table_or_join_path_mismatch","1","","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=medium] 表集合不同：pred=['posthistory', 'posts']，gold=['posthistory', 'posts', 'users']；需复核 gold。","[AUTO confidence=medium] 表集合不同：pred=['posthistory', 'posts']，gold=['posthistory', 'posts', 'users']；需复核 gold。","retrieval_complete_mining_abstained_semantic_failure","[""comments"", ""posts"", ""users"", ""postHistory"", ""votes"", ""badges""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","Which user have only one post history per post and having at least 1000 views?","SELECT ph.UserId FROM postHistory AS ph JOIN posts AS p ON ph.PostId = p.Id WHERE ph.UserId IS NOT NULL AND p.ViewCount >= 1000 GROUP BY ph.UserId HAVING COUNT(*) = COUNT(DISTINCT ph.PostId) ORDER BY ph.UserId","SELECT T2.UserId FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T2.PostId = T3.Id WHERE T3.ViewCount >= 1000 GROUP BY T2.UserId HAVING COUNT(DISTINCT T2.PostHistoryTypeId) = 1"
"20260714T210045Z-11af1da6","bird_604","codebase_community","moderate","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","","","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","2","","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(, avg(。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：sum(, avg(。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""users"", ""comments"", ""tags"", ""votes"", ""postHistory""]","[]","[]","1","first_nonmatching_execution","2","final_same_as_last_execution","false","true","1","0","0","0","1","What is the average of the up votes and the average user age for users creating more than 10 posts?","SELECT CAST(SUM(u.UpVotes) AS REAL) / COUNT(u.Id) AS average_up_votes, CAST(SUM(u.Age) AS REAL) / COUNT(u.Id) AS average_user_age FROM users AS u INNER JOIN ( SELECT p.OwnerUserId FROM posts AS p WHERE p.OwnerUserId IS NOT NULL GROUP BY p.OwnerUserId HAVING COUNT(p.OwnerUserId) > 10 ) AS t ON u.Id = t.OwnerUserId;","SELECT AVG(T1.UpVotes), AVG(T1.Age) FROM users AS T1 INNER JOIN ( SELECT OwnerUserId, COUNT(*) AS post_count FROM posts GROUP BY OwnerUserId HAVING post_count > 10) AS T2 ON T1.Id = T2.OwnerUserId"
"20260714T210045Z-11af1da6","bird_637","codebase_community","moderate","SCHEMA_LINKING","table_or_join_path_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","2","ORDER BY","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=ORDER BY。","[AUTO confidence=medium] 表集合不同：pred=['posts', 'users']，gold=['posthistory', 'posts', 'users']；需复核 gold。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""postHistory"", ""comments"", ""tags"", ""users""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","State all the tags used by Mark Meckes in his posts that doesn't have comments.","SELECT DISTINCT T1.Tags FROM posts AS T1 INNER JOIN users AS T2 ON T1.OwnerUserId = T2.Id WHERE T2.DisplayName = 'Mark Meckes' AND T1.CommentCount = 0 AND T1.Tags IS NOT NULL ORDER BY T1.Tags","SELECT T3.Tags FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T3.Id = T2.PostId WHERE T1.DisplayName = 'Mark Meckes' AND T3.CommentCount = 0"
"20260714T210045Z-11af1da6","bird_639","codebase_community","challenging","SCHEMA_LINKING","table_or_join_path_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","3","expression_or_projection_only","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=expression_or_projection_only。","[AUTO confidence=medium] 表集合不同：pred=['posts', 'users']，gold=['posthistory', 'tags', 'users']；需复核 gold。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""users"", ""postHistory"", ""tags"", ""badges""]","[]","[]","1","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","0","Based on posts posted by Community, calculate the percentage of posts that use the R language.","SELECT 100.0 * SUM(CASE WHEN p.Tags LIKE '%<r>%' THEN 1 ELSE 0 END) / NULLIF(COUNT(*), 0) AS percentage FROM posts AS p INNER JOIN users AS u ON p.OwnerUserId = u.Id WHERE u.DisplayName = 'Community'","SELECT CAST(SUM(IIF(T3.TagName = 'r', 1, 0)) AS REAL) * 100 / COUNT(T1.Id) FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN tags AS T3 ON T3.ExcerptPostId = T2.PostId WHERE T1.DisplayName = 'Community'"
"20260714T210045Z-11af1da6","bird_640","codebase_community","moderate","SCHEMA_LINKING","table_or_join_path_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SCHEMA_LINKING","table_or_join_path_mismatch","3","expression_or_projection_only","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成 SQL 前记录表、字段来源和 JOIN 路径，并通过 Schema 校验。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=expression_or_projection_only。","[AUTO confidence=medium] 表集合不同：pred=['posts', 'users']，gold=['posthistory', 'posts', 'users']；需复核 gold。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""users"", ""comments"", ""postHistory"", ""tags"", ""badges""]","[]","[]","2","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","1","0","1","1","Calculate the difference in view count from post posted by Mornington and view count from posts posted by Amos.","SELECT IFNULL(SUM(CASE WHEN u.DisplayName = 'Mornington' THEN COALESCE(p.ViewCount, 0) ELSE 0 END), 0) - IFNULL(SUM(CASE WHEN u.DisplayName = 'Amos' THEN COALESCE(p.ViewCount, 0) ELSE 0 END), 0) FROM posts p LEFT JOIN users u ON p.OwnerUserId = u.Id WHERE u.DisplayName IN ('Mornington', 'Amos');","SELECT SUM(IIF(T1.DisplayName = 'Mornington', T3.ViewCount, 0)) - SUM(IIF(T1.DisplayName = 'Amos', T3.ViewCount, 0)) AS diff FROM users AS T1 INNER JOIN postHistory AS T2 ON T1.Id = T2.UserId INNER JOIN posts AS T3 ON T3.Id = T2.PostId"
"20260714T210045Z-11af1da6","bird_671","codebase_community","simple","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_correct_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_correct_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","2","ORDER BY, LIMIT","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution matches gold；结构改写=ORDER BY, LIMIT。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：min(。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""badges"", ""postHistory"", ""users"", ""votes""]","[]","[]","2","unresolved_execution_or_final_rewrite","2","harmful_unverified_rewrite_after_correct_execution","true","true","0","0","0","2","0","What is the display name of the user who acquired the first Autobiographer badge?","SELECT u.DisplayName FROM badges b JOIN users u ON u.Id = b.UserId WHERE b.Name = 'Autobiographer' AND b.Date = (SELECT MIN(Date) FROM badges WHERE Name = 'Autobiographer')","SELECT T1.DisplayName FROM users AS T1 INNER JOIN badges AS T2 ON T1.Id = T2.UserId WHERE T2.`Name` = 'Autobiographer' ORDER BY T2.Date LIMIT 1"
"20260714T210045Z-11af1da6","bird_672","codebase_community","moderate","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","1","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""users"", ""tags"", ""votes"", ""postHistory""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","Among the users located in United Kingdom, how many users whose post have a total favorite amount of 4 or more?","SELECT COUNT(DISTINCT users.Id) AS user_count FROM users INNER JOIN posts ON posts.OwnerUserId = users.Id WHERE users.Location = 'United Kingdom' AND posts.FavoriteCount >= 4","SELECT COUNT(T1.Id) FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE T1.Location = 'United Kingdom' AND T2.FavoriteCount >= 4"
"20260714T210045Z-11af1da6","bird_682","codebase_community","moderate","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","AGGREGATION_REASONING","aggregation_or_grouping_mismatch","3","aggregate","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","生成 SQL 前明确统计对象、分组键、聚合函数和聚合后的排序字段。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=aggregate。","[AUTO confidence=medium] 预测与 gold 的聚合结构不同：max(。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""postHistory"", ""users"", ""postLinks"", ""votes""]","[]","[]","2","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","1","1","Which is the most valuable post in 2010? Please give its id and the owner's display name.","SELECT p.Id, u.DisplayName FROM posts p LEFT JOIN users u ON p.OwnerUserId = u.Id WHERE strftime('%Y', p.CreaionDate) = '2010' AND p.FavoriteCount = (SELECT MAX(FavoriteCount) FROM posts WHERE strftime('%Y', CreaionDate) = '2010') ORDER BY p.Id ASC LIMIT 1","SELECT T2.OwnerUserId, T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId WHERE STRFTIME('%Y', T1.CreationDate) = '2010' ORDER BY T2.FavoriteCount DESC LIMIT 1"
"20260714T210045Z-11af1da6","bird_685","codebase_community","moderate","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","","","AGGREGATION_REASONING","sort_direction_or_order_scope_mismatch","1","","显式记录排序指标、方向以及排序发生在聚合前还是聚合后。","显式记录排序指标、方向以及排序发生在聚合前还是聚合后。","[AUTO confidence=medium] 排序结构不同：pred=['desc']，gold=['implicit']。","[AUTO confidence=medium] 排序结构不同：pred=['desc']，gold=['implicit']。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""users"", ""postHistory"", ""tags"", ""badges""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","Identify the total views on the post 'Computer Game Datasets'. Name the user who posted it last time.","SELECT posts.ViewCount, users.DisplayName FROM postHistory INNER JOIN posts ON postHistory.PostId = posts.Id INNER JOIN users ON postHistory.UserId = users.Id WHERE postHistory.Text = 'Computer Game Datasets' ORDER BY postHistory.CreationDate DESC LIMIT 1;","SELECT T2.ViewCount, T3.DisplayName FROM postHistory AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id INNER JOIN users AS T3 ON T2.LastEditorUserId = T3.Id WHERE T1.Text = 'Computer Game Datasets'"
"20260714T210045Z-11af1da6","bird_694","codebase_community","moderate","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","UNVERIFIED_FINAL","final_sql_rewritten_after_incorrect_observation","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","3","expression_or_projection_only","成功 observation 后若为了语义改写 SQL，先执行改写版本；记录改写的是投影、过滤、聚合还是排序。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=high] 最终 SQL 与最近执行 SQL 不同；最近 observation=successful rows; last execution differs from gold；结构改写=expression_or_projection_only。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""postHistory"", ""users"", ""votes"", ""badges""]","[]","[]","2","first_nonmatching_execution","1","unverified_rewrite_after_nonmatching_execution","false","true","0","0","0","0","2","Provide the text of the latest 10 comments to the post with the title 'Analysing wind data with R' and the display name of the user who left it.","SELECT c.Text, u.DisplayName FROM posts AS p INNER JOIN comments AS c ON p.Id = c.PostId INNER JOIN users AS u ON c.UserId = u.Id WHERE p.Title = 'Analysing wind data with R' ORDER BY c.CreationDate DESC, c.Id DESC LIMIT 10","SELECT T3.Text, T1.DisplayName FROM users AS T1 INNER JOIN posts AS T2 ON T1.Id = T2.OwnerUserId INNER JOIN comments AS T3 ON T2.Id = T3.PostId WHERE T2.Title = 'Analysing wind data with R' ORDER BY T1.CreationDate DESC LIMIT 10"
"20260714T210045Z-11af1da6","bird_710","codebase_community","simple","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","3","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""posts"", ""comments"", ""postHistory"", ""tags"", ""postLinks"", ""users""]","[]","[]","1","first_nonmatching_execution","3","final_same_as_last_execution","false","true","0","0","0","1","0","In posts with 1 comment, how many of the comments have 0 score?","SELECT COUNT(*) FROM comments AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T2.CommentCount = 1 AND T1.Score = 0;","SELECT COUNT(T1.id) FROM comments AS T1 INNER JOIN posts AS T2 ON T1.PostId = T2.Id WHERE T2.CommentCount = 1 AND T2.Score = 0"
"20260714T210045Z-11af1da6","bird_340","card_games","simple","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","1","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""cards"", ""sets"", ""rulings"", ""foreign_data"", ""legalities"", ""set_translations""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","Which are the cards that have incredibly powerful foils.","SELECT name FROM cards WHERE cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL ORDER BY name","SELECT id FROM cards WHERE cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL"
"20260714T210045Z-11af1da6","bird_341","card_games","simple","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","","","SEMANTIC_REVIEW_REQUIRED","filter_scope_or_expression_mismatch","1","","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","记录过滤字段、取值、时间范围和作用层级后再生成 SQL。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","[AUTO confidence=low] 最终 SQL 已执行成功，但结果与 gold 不同；自动规则未发现更具体结构错误，需复核过滤范围或 gold 噪声。","retrieval_complete_mining_abstained_semantic_failure","[""cards"", ""sets"", ""rulings"", ""foreign_data"", ""legalities"", ""set_translations""]","[]","[]","1","first_nonmatching_execution","1","final_same_as_last_execution","false","true","0","0","0","1","0","What are the borderless cards available without powerful foils?","SELECT name FROM cards WHERE borderColor = 'borderless' AND NOT (cardKingdomFoilId IS NOT NULL AND cardKingdomId IS NOT NULL) ORDER BY name","SELECT id FROM cards WHERE borderColor = 'borderless' AND (cardKingdomId IS NULL OR cardKingdomId IS NULL)"
