id,db_id,difficulty,correct,diagnostic,mining_artifact_version,mining_selection_mode,mining_selected_item_ids,mining_selected_items,mining_abstained,schema_artifact_version,schema_selected_tables,schema_seed_mode,schema_seeds,schema_path_expansions,schema_fk_neighbour_expansions,schema_truncated_tables,schema_columns_truncated,gold_tables,gold_columns,gold_shape,gold_detail_table_misses,gold_detail_column_name_misses,final_tables,final_columns,final_shape,final_tables_outside_detailed_context,predicted_sql_parse_error,gold_sql_parse_error
bird_1371,student_club,simple,True,correct,train-mined-v1,positive_score_top_k,"[""qm-a173ff3b9898"", ""qm-42b584bf6a25"", ""qm-97fa540678ff""]","[{""rank"": 1, ""pattern_id"": ""qm-a173ff3b9898"", ""support"": 9, ""retrieval_score"": 14.2, ""retrieval_reasons"": [""term:name"", ""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-42b584bf6a25"", ""support"": 6, ""retrieval_score"": 14.2, ""retrieval_reasons"": [""term:name"", ""cue:aggregate""], ""shape"": [""SELECT"", ""DISTINCT"", ""AGGREGATE"", ""JOIN[2+]"", ""WHERE"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-97fa540678ff"", ""support"": 6, ""retrieval_score"": 14.2, ""retrieval_reasons"": [""term:name"", ""cue:aggregate""], ""shape"": [""SELECT"", ""DISTINCT"", ""AGGREGATE"", ""JOIN[2+]"", ""WHERE"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""event"", ""attendance"", ""budget"", ""major"", ""member"", ""expense"", ""income"", ""zip_code""]",positive-lexical,"[""event"", ""attendance"", ""budget"", ""major"", ""member""]","[{""from_seed"": ""event"", ""to_seed"": ""attendance"", ""path"": [""event"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""budget"", ""path"": [""event"", ""budget""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""major"", ""path"": [""event"", ""attendance"", ""member"", ""major""], ""added_tables"": []}, {""from_seed"": ""attendance"", ""to_seed"": ""budget"", ""path"": [""attendance"", ""event"", ""budget""], ""added_tables"": []}, {""from_seed"": ""attendance"", ""to_seed"": ""major"", ""path"": [""attendance"", ""member"", ""major""], ""added_tables"": []}, {""from_seed"": ""budget"", ""to_seed"": ""major"", ""path"": [""budget"", ""expense"", ""member"", ""major""], ""added_tables"": [""expense""]}]","[{""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""major"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""income"", ""added"": true}, {""seed"": ""member"", ""neighbour"": ""major"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""zip_code"", ""added"": true}]",[],{},"[""attendance"", ""event""]","[""event_id"", ""event_name"", ""link_to_event"", ""link_to_member""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""]",[],[],"[""attendance"", ""event""]","[""event_id"", ""event_name"", ""link_to_event"", ""link_to_member""]","[""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1380,student_club,simple,True,correct,train-mined-v1,positive_score_top_k,"[""qm-fb33f9b1a535"", ""qm-43152f73815d"", ""qm-4afac1387ef2""]","[{""rank"": 1, ""pattern_id"": ""qm-fb33f9b1a535"", ""support"": 45, ""retrieval_score"": 14.0, ""retrieval_reasons"": [""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-43152f73815d"", ""support"": 34, ""retrieval_score"": 14.0, ""retrieval_reasons"": [""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-4afac1387ef2"", ""support"": 11, ""retrieval_score"": 14.0, ""retrieval_reasons"": [""cue:aggregate""], ""shape"": [""SELECT"", ""AGGREGATE"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""budget"", ""income"", ""expense"", ""member"", ""event"", ""attendance"", ""major"", ""zip_code""]",positive-lexical,"[""budget"", ""income""]","[{""from_seed"": ""budget"", ""to_seed"": ""income"", ""path"": [""budget"", ""expense"", ""member"", ""income""], ""added_tables"": [""expense"", ""member""]}]","[{""seed"": ""budget"", ""neighbour"": ""event"", ""added"": true}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""budget""]",[],"[""SELECT"", ""AGGREGATE"", ""WHERE""]",[],[],"[""budget""]",[],"[""SELECT"", ""AGGREGATE"", ""WHERE""]",[],,
bird_1387,student_club,moderate,True,correct,train-mined-v1,positive_score_top_k,"[""qm-2ec339910f9d"", ""qm-eed9e5b8a15d"", ""qm-b3429ba0f5c6""]","[{""rank"": 1, ""pattern_id"": ""qm-2ec339910f9d"", ""support"": 86, ""retrieval_score"": 1.6372, ""retrieval_reasons"": [""term:first"", ""term:full"", ""term:name"", ""term:year"", ""cue:time""], ""shape"": [""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-eed9e5b8a15d"", ""support"": 414, ""retrieval_score"": 1.3729, ""retrieval_reasons"": [""term:full"", ""term:name"", ""term:year"", ""cue:time""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-b3429ba0f5c6"", ""support"": 6, ""retrieval_score"": 1.3333, ""retrieval_reasons"": [""cue:time""], ""shape"": [""SELECT"", ""WHERE"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""event"", ""member"", ""budget"", ""attendance"", ""expense"", ""income"", ""major"", ""zip_code""]",positive-lexical,"[""event"", ""member"", ""budget"", ""attendance"", ""expense"", ""income""]","[{""from_seed"": ""event"", ""to_seed"": ""member"", ""path"": [""event"", ""attendance"", ""member""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""budget"", ""path"": [""event"", ""budget""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""attendance"", ""path"": [""event"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""budget"", ""path"": [""member"", ""expense"", ""budget""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""attendance"", ""path"": [""member"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""budget"", ""to_seed"": ""attendance"", ""path"": [""budget"", ""event"", ""attendance""], ""added_tables"": []}]","[{""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""income"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""major"", ""added"": true}, {""seed"": ""member"", ""neighbour"": ""zip_code"", ""added"": true}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""budget"", ""event"", ""expense"", ""member""]","[""budget_id"", ""event_id"", ""event_name"", ""first_name"", ""last_name"", ""link_to_budget"", ""link_to_event"", ""link_to_member"", ""member_id""]","[""SELECT"", ""JOIN[2+]"", ""WHERE""]",[],[],"[""budget"", ""event"", ""expense"", ""member""]","[""budget_id"", ""event_id"", ""event_name"", ""first_name"", ""last_name"", ""link_to_budget"", ""link_to_event"", ""link_to_member"", ""member_id""]","[""SELECT"", ""DISTINCT"", ""JOIN[2+]"", ""WHERE""]",[],,
bird_1399,student_club,moderate,False,retrieval_complete_with_mined_items_semantic_failure,train-mined-v1,positive_score_top_k,"[""qm-51c863d90eb8"", ""qm-b5951b2eb978"", ""qm-72842023ffb6""]","[{""rank"": 1, ""pattern_id"": ""qm-51c863d90eb8"", ""support"": 14, ""retrieval_score"": 6.2, ""retrieval_reasons"": [""term:name""], ""shape"": [""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE"", ""CONDITIONAL"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-b5951b2eb978"", ""support"": 5, ""retrieval_score"": 6.2, ""retrieval_reasons"": [""term:name""], ""shape"": [""SELECT"", ""DISTINCT"", ""JOIN[2+]"", ""WHERE"", ""CONDITIONAL"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-72842023ffb6"", ""support"": 9, ""retrieval_score"": 6.0, ""retrieval_reasons"": [], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE"", ""CONDITIONAL""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""event"", ""member"", ""attendance"", ""budget"", ""major"", ""expense"", ""income"", ""zip_code""]",positive-lexical,"[""event"", ""member"", ""attendance"", ""budget"", ""major""]","[{""from_seed"": ""event"", ""to_seed"": ""member"", ""path"": [""event"", ""attendance"", ""member""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""attendance"", ""path"": [""event"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""budget"", ""path"": [""event"", ""budget""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""attendance"", ""path"": [""member"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""budget"", ""path"": [""member"", ""expense"", ""budget""], ""added_tables"": [""expense""]}, {""from_seed"": ""attendance"", ""to_seed"": ""budget"", ""path"": [""attendance"", ""event"", ""budget""], ""added_tables"": []}]","[{""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""income"", ""added"": true}, {""seed"": ""member"", ""neighbour"": ""major"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""zip_code"", ""added"": true}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""major"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""attendance"", ""event"", ""member""]","[""event_id"", ""event_name"", ""first_name"", ""last_name"", ""link_to_event"", ""link_to_member"", ""member_id""]","[""SELECT"", ""JOIN[2+]"", ""WHERE"", ""CONDITIONAL""]",[],[],"[""attendance"", ""event"", ""member""]","[""event_id"", ""event_name"", ""first_name"", ""last_name"", ""link_to_event"", ""link_to_member"", ""member_id""]","[""SELECT"", ""JOIN[2+]"", ""WHERE"", ""CONDITIONAL""]",[],,
bird_1427,student_club,moderate,False,retrieval_complete_with_mined_items_semantic_failure,train-mined-v1,positive_score_top_k,"[""qm-1cf5aa3c0fdf"", ""qm-5f0777803658"", ""qm-05f84a9c655c""]","[{""rank"": 1, ""pattern_id"": ""qm-1cf5aa3c0fdf"", ""support"": 26, ""retrieval_score"": 0.4, ""retrieval_reasons"": [""term:category"", ""term:type""], ""shape"": [""SELECT"", ""WHERE"", ""SUBQUERY""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-5f0777803658"", ""support"": 420, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:category""], ""shape"": [""SELECT"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-05f84a9c655c"", ""support"": 189, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:located""], ""shape"": [""SELECT"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""event"", ""budget"", ""income"", ""expense"", ""zip_code"", ""attendance"", ""member"", ""major""]",positive-lexical,"[""event"", ""budget"", ""income"", ""expense"", ""zip_code""]","[{""from_seed"": ""event"", ""to_seed"": ""budget"", ""path"": [""event"", ""budget""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""income"", ""path"": [""event"", ""attendance"", ""member"", ""income""], ""added_tables"": [""attendance"", ""member""]}, {""from_seed"": ""event"", ""to_seed"": ""expense"", ""path"": [""event"", ""budget"", ""expense""], ""added_tables"": []}, {""from_seed"": ""budget"", ""to_seed"": ""income"", ""path"": [""budget"", ""expense"", ""member"", ""income""], ""added_tables"": []}, {""from_seed"": ""budget"", ""to_seed"": ""expense"", ""path"": [""budget"", ""expense""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""expense"", ""path"": [""income"", ""member"", ""expense""], ""added_tables"": []}]","[{""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""zip_code"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""budget"", ""event""]","[""category"", ""event_id"", ""link_to_event"", ""location"", ""spent"", ""type""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""budget"", ""event""]","[""category"", ""event_id"", ""link_to_event"", ""location"", ""spent"", ""type""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1460,student_club,challenging,True,correct,train-mined-v1,positive_score_top_k,"[""qm-dde809a378ec"", ""qm-2ec339910f9d"", ""qm-eed9e5b8a15d""]","[{""rank"": 1, ""pattern_id"": ""qm-dde809a378ec"", ""support"": 139, ""retrieval_score"": 0.6, ""retrieval_reasons"": [""term:full"", ""term:name"", ""term:write""], ""shape"": [""SELECT"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-2ec339910f9d"", ""support"": 86, ""retrieval_score"": 0.6, ""retrieval_reasons"": [""term:first"", ""term:full"", ""term:name""], ""shape"": [""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-eed9e5b8a15d"", ""support"": 414, ""retrieval_score"": 0.4, ""retrieval_reasons"": [""term:full"", ""term:name""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""expense"", ""member"", ""attendance"", ""budget"", ""event"", ""income"", ""major"", ""zip_code""]",positive-lexical,"[""expense"", ""member"", ""attendance"", ""budget"", ""event"", ""income""]","[{""from_seed"": ""expense"", ""to_seed"": ""member"", ""path"": [""expense"", ""member""], ""added_tables"": []}, {""from_seed"": ""expense"", ""to_seed"": ""attendance"", ""path"": [""expense"", ""member"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""expense"", ""to_seed"": ""budget"", ""path"": [""expense"", ""budget""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""attendance"", ""path"": [""member"", ""attendance""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""budget"", ""path"": [""member"", ""expense"", ""budget""], ""added_tables"": []}, {""from_seed"": ""attendance"", ""to_seed"": ""budget"", ""path"": [""attendance"", ""event"", ""budget""], ""added_tables"": []}]","[{""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""income"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""major"", ""added"": true}, {""seed"": ""member"", ""neighbour"": ""zip_code"", ""added"": true}, {""seed"": ""attendance"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""attendance"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""expense"", ""member""]","[""cost"", ""expense_description"", ""first_name"", ""last_name"", ""link_to_member"", ""member_id""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""expense"", ""member""]","[""cost"", ""expense_description"", ""first_name"", ""last_name"", ""link_to_member"", ""member_id""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1464,student_club,challenging,True,correct,train-mined-v1,positive_score_top_k,"[""qm-2ec339910f9d"", ""qm-eed9e5b8a15d"", ""qm-dde809a378ec""]","[{""rank"": 1, ""pattern_id"": ""qm-2ec339910f9d"", ""support"": 86, ""retrieval_score"": 1.6372, ""retrieval_reasons"": [""term:first"", ""term:full"", ""term:name"", ""term:names"", ""cue:time""], ""shape"": [""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-eed9e5b8a15d"", ""support"": 414, ""retrieval_score"": 1.5729, ""retrieval_reasons"": [""term:date"", ""term:full"", ""term:name"", ""term:names"", ""cue:time""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-dde809a378ec"", ""support"": 139, ""retrieval_score"": 1.3755, ""retrieval_reasons"": [""term:full"", ""term:name"", ""term:names"", ""term:write"", ""cue:time""], ""shape"": [""SELECT"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""event"", ""income"", ""member"", ""expense"", ""budget"", ""major"", ""attendance"", ""zip_code""]",positive-lexical,"[""event"", ""income"", ""member"", ""expense"", ""budget"", ""major""]","[{""from_seed"": ""event"", ""to_seed"": ""income"", ""path"": [""event"", ""attendance"", ""member"", ""income""], ""added_tables"": [""attendance""]}, {""from_seed"": ""event"", ""to_seed"": ""member"", ""path"": [""event"", ""attendance"", ""member""], ""added_tables"": []}, {""from_seed"": ""event"", ""to_seed"": ""expense"", ""path"": [""event"", ""budget"", ""expense""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""member"", ""path"": [""income"", ""member""], ""added_tables"": []}, {""from_seed"": ""income"", ""to_seed"": ""expense"", ""path"": [""income"", ""member"", ""expense""], ""added_tables"": []}, {""from_seed"": ""member"", ""to_seed"": ""expense"", ""path"": [""member"", ""expense""], ""added_tables"": []}]","[{""seed"": ""event"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""event"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""income"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""attendance"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""income"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""major"", ""added"": false}, {""seed"": ""member"", ""neighbour"": ""zip_code"", ""added"": true}, {""seed"": ""expense"", ""neighbour"": ""budget"", ""added"": false}, {""seed"": ""expense"", ""neighbour"": ""member"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""event"", ""added"": false}, {""seed"": ""budget"", ""neighbour"": ""expense"", ""added"": false}, {""seed"": ""major"", ""neighbour"": ""member"", ""added"": false}]",[],{},"[""attendance"", ""event"", ""income"", ""member""]","[""amount"", ""date_received"", ""event_id"", ""first_name"", ""last_name"", ""link_to_event"", ""link_to_member"", ""member_id""]","[""SELECT"", ""DISTINCT"", ""JOIN[2+]"", ""WHERE""]",[],[],"[""income"", ""member""]","[""amount"", ""date_received"", ""first_name"", ""last_name"", ""link_to_member"", ""member_id""]","[""SELECT"", ""JOIN[1]"", ""WHERE""]",[],,
bird_1155,thrombosis_prediction,simple,True,correct,train-mined-v1,positive_score_top_k,"[""qm-dd130cd9999a"", ""qm-6b45bb6ea847"", ""qm-5f0777803658""]","[{""rank"": 1, ""pattern_id"": ""qm-dd130cd9999a"", ""support"": 1284, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:id""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-6b45bb6ea847"", ""support"": 493, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:id""], ""shape"": [""SELECT"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-5f0777803658"", ""support"": 420, ""retrieval_score"": 0.2, ""retrieval_reasons"": [""term:id""], ""shape"": [""SELECT"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""Laboratory"", ""Patient"", ""Examination""]",positive-lexical,"[""Laboratory"", ""Patient"", ""Examination""]","[{""from_seed"": ""Laboratory"", ""to_seed"": ""Patient"", ""path"": [""Laboratory"", ""Patient""], ""added_tables"": []}, {""from_seed"": ""Laboratory"", ""to_seed"": ""Examination"", ""path"": [""Laboratory"", ""Patient"", ""Examination""], ""added_tables"": []}, {""from_seed"": ""Patient"", ""to_seed"": ""Examination"", ""path"": [""Patient"", ""Examination""], ""added_tables"": []}]","[{""seed"": ""Laboratory"", ""neighbour"": ""Patient"", ""added"": false}, {""seed"": ""Patient"", ""neighbour"": ""Examination"", ""added"": false}, {""seed"": ""Patient"", ""neighbour"": ""Laboratory"", ""added"": false}, {""seed"": ""Examination"", ""neighbour"": ""Patient"", ""added"": false}]",[],"{""Laboratory"": 28}","[""laboratory"", ""patient""]","[""birthday"", ""id"", ""ldh"", ""sex""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""laboratory"", ""patient""]","[""birthday"", ""id"", ""ldh"", ""sex""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE"", ""ORDER_BY[ASC]""]",[],,
bird_1156,thrombosis_prediction,moderate,True,correct,train-mined-v1,positive_score_top_k,"[""qm-eed9e5b8a15d"", ""qm-05f84a9c655c"", ""qm-dde809a378ec""]","[{""rank"": 1, ""pattern_id"": ""qm-eed9e5b8a15d"", ""support"": 414, ""retrieval_score"": 0.6, ""retrieval_reasons"": [""term:id"", ""term:state"", ""term:year""], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 2, ""pattern_id"": ""qm-05f84a9c655c"", ""support"": 189, ""retrieval_score"": 0.6, ""retrieval_reasons"": [""term:id"", ""term:state"", ""term:year""], ""shape"": [""SELECT"", ""JOIN[2+]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}, {""rank"": 3, ""pattern_id"": ""qm-dde809a378ec"", ""support"": 139, ""retrieval_score"": 0.6, ""retrieval_reasons"": [""term:id"", ""term:state"", ""term:year""], ""shape"": [""SELECT"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""Examination"", ""Patient"", ""Laboratory""]",positive-lexical,"[""Examination"", ""Patient"", ""Laboratory""]","[{""from_seed"": ""Examination"", ""to_seed"": ""Patient"", ""path"": [""Examination"", ""Patient""], ""added_tables"": []}, {""from_seed"": ""Examination"", ""to_seed"": ""Laboratory"", ""path"": [""Examination"", ""Patient"", ""Laboratory""], ""added_tables"": []}, {""from_seed"": ""Patient"", ""to_seed"": ""Laboratory"", ""path"": [""Patient"", ""Laboratory""], ""added_tables"": []}]","[{""seed"": ""Examination"", ""neighbour"": ""Patient"", ""added"": false}, {""seed"": ""Patient"", ""neighbour"": ""Examination"", ""added"": false}, {""seed"": ""Patient"", ""neighbour"": ""Laboratory"", ""added"": false}, {""seed"": ""Laboratory"", ""neighbour"": ""Patient"", ""added"": false}]",[],"{""Laboratory"": 28}","[""examination"", ""patient""]","[""birthday"", ""id"", ""rvvt""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE""]",[],[],"[""examination"", ""patient""]","[""birthday"", ""id"", ""rvvt""]","[""SELECT"", ""DISTINCT"", ""JOIN[1]"", ""WHERE"", ""ORDER_BY[ASC]""]",[],,
bird_1166,thrombosis_prediction,simple,False,retrieval_complete_with_mined_items_semantic_failure,train-mined-v1,support_fallback,"[""qm-dd130cd9999a""]","[{""rank"": 1, ""pattern_id"": ""qm-dd130cd9999a"", ""support"": 1284, ""retrieval_score"": 0.0, ""retrieval_reasons"": [], ""shape"": [""SELECT"", ""JOIN[1]"", ""WHERE""], ""selected"": true, ""exclusion_reason"": null}]",,e3-f-schema-v3,"[""Examination"", ""Patient"", ""Laboratory""]",positive-lexical,"[""Examination"", ""Patient"", ""Laboratory""]","[{""from_seed"": ""Examination"", ""to_seed"": ""Patient"", ""path"": [""Examination"", ""Patient""], ""added_tables"": []}, {""from_seed"": ""Examination"", ""to_seed"": ""Laboratory"", ""path"": [""Examination"", ""Patient"", ""Laboratory""], ""added_tables"": []}, {""from_seed"": ""Patient"", ""to_seed"": ""Laboratory"", ""path"": [""Patient"", ""Laboratory""], ""added_tables"": []}]","[{""seed"": ""Examination"", ""neighbour"": ""Patient"", ""added"": false}, {""seed"": ""Patient"", ""neighbour"": ""Examination"", ""added"": false}, {""seed"": ""Patient"", ""neighbour"": ""Laboratory"", ""added"": false}, {""seed"": ""Laboratory"", ""neighbour"": ""Patient"", ""added"": false}]",[],"{""Laboratory"": 28}","[""examination"", ""patient""]","[""birthday"", ""diagnosis"", ""id"", ""symptoms""]","[""SELECT"", ""JOIN[1]"", ""WHERE"", ""ORDER_BY[DESC]"", ""LIMIT""]",[],[],"[""examination"", ""patient""]","[""birthday"", ""diagnosis"", ""id"", ""symptoms""]","[""SELECT"", ""JOIN[1]"", ""WHERE"", ""ORDER_BY[DESC]"", ""LIMIT""]",[],,
